reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
402199d2-9a61-48ce-8ccf-604bd48efcf9,Usman Jillani,https://play-lh.googleusercontent.com/a/ACg8ocIcQzVTuVQUAUiukFZ96JCUjh4JrIEkRgAYL6drD0CycudiHQ=mo,excellent 👍,5,0,,2025-07-11 10:21:02,"Dear Usman, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:33:10,
8943103b-4099-4807-ae24-6e4ec39b576c,Atta Ur Rehman,https://play-lh.googleusercontent.com/a-/ALV-UjXa5dPj5Dc5qzHs5P11kh-SNVHozIUQU5cymeh6ljce5TypV70,excellent app,5,0,3.38.2,2025-07-11 09:38:06,"Dear Atta, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:33:03,3.38.2
61ed3af3-0353-4040-889d-93669bc01a5b,Danish Memon,https://play-lh.googleusercontent.com/a/ACg8ocJliSITitofUDZ4bf0bCjIGTyVeKQka08ES5mSEM9iiTZbMkI4=mo,Ma sha ALLAH bht Achi app hain UBL Good work 💯💯👍🏻,5,0,3.38.2,2025-07-11 09:23:43,"Dear Danish, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:32:56,3.38.2
5389c923-4e36-44e6-a0ef-ff56f2107354,Imran Ali,https://play-lh.googleusercontent.com/a/ACg8ocK7Vxk2fOiWsbA1gYlFaR3ldlAZV8wXFd4On3TzUk273qST=mo,excellent service,5,0,3.38.3,2025-07-11 08:16:58,"Dear Imran, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:32:48,3.38.3
d8a27a5a-590c-4dae-8642-5e80999563ff,Ahmed Malik,https://play-lh.googleusercontent.com/a/ACg8ocJcztGvlV6UritMvrbNZwrxYdmIaRCnu8jRVvhSrcDOK8RXWw=mo,"biometric doesn't work. If the first ""digital"" experience is visiting the branch for biometric, I already know everything I need to know about how digital UBL is.",1,0,3.38.3,2025-07-11 07:51:16,"Dear Ahmed, we sincerely apologize for the unfavorable experience. We do understand your concern. However, we need specific details regarding the issue that occurred. Kindly share your contact details with us on our Facebook official page www.facebook.com/UBLUnitedBankLtd. Do click on ""Talk to Agent"" to have your chat parked to our agents.",2025-07-11 14:32:35,3.38.3
525a0f39-1a30-48c1-9df5-df6050525217,Romeo X,https://play-lh.googleusercontent.com/a-/ALV-UjUp6VDGnREtB68znIJkcxpKPpO_TyY_FZlxRn7bFC8O3RNy_-0,good 💯,5,0,3.38.2,2025-07-11 07:32:01,"Dear Customer, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:32:07,3.38.2
bbde2e33-82ef-4f86-9ded-d482fdfe6fdf,Muhammad Farooq,https://play-lh.googleusercontent.com/a-/ALV-UjVdHNHCay6nPGkZ9iUgyhb6qUSy-Da6HUSkJ8TUROuZSxkpn-qR,Good Experience so far 😊,5,0,3.38.2,2025-07-11 07:10:16,"Dear Farooq, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:31:48,3.38.2
ec51ab2f-f5ea-4ef9-8adf-56462ffc0934,Javed Khan,https://play-lh.googleusercontent.com/a-/ALV-UjVf2F0y1DoAF5NI_eMVeQwWA3HB98K3cPNniXK4BuGShv2ADnA,👍👍,5,0,3.38.2,2025-07-11 06:40:55,"Dear Javed, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:31:41,3.38.2
42e3d81f-2bf6-4b18-9b5c-e425d2aea277,yousaf Raza,https://play-lh.googleusercontent.com/a-/ALV-UjVfEKIsptDdhsxejjHhVn77m6xQXfr5FcJlwoo4CO-Hn5slKVD7,ab kaam hoy asaan zabardast,5,0,3.37.1,2025-07-11 06:33:54,"Dear Yousaf, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:31:32,3.37.1
6b138e35-2fa2-4af9-b364-d0453404ec1d,Muhammad Tanveer,https://play-lh.googleusercontent.com/a/ACg8ocJpDZv39j5Oe0rnMOloQh_PFgwI4vyWtB3Q6WeOCJuEbATmRA=mo,good experience 👍,5,0,3.37.1,2025-07-11 05:43:09,"Dear Tanveer, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:31:06,3.37.1
a2916769-b809-4589-8192-661a001d4e6b,ZulquernaiN,https://play-lh.googleusercontent.com/a-/ALV-UjU_5v9pcpUk_zWQ4bFJkxciX5hE0r7g16kk5yV_8wmSMOmmFgQ,it restarts the whole process each time I am trying finishing making my account and won't even respond telling me either it's a server error or connection problem when I try opening a digital account,1,0,3.38.2,2025-07-11 05:32:14,"Dear Zulquernain, we sincerely apologize for the unfavorable experience. We do understand your concern. However, we need specific details regarding the issue that occurred. Kindly share your contact details with us on our Facebook official page www.facebook.com/UBLUnitedBankLtd. Do click on ""Talk to Agent"" to have your chat parked to our agents.",2025-07-11 14:30:49,3.38.2
e8e5f99e-751a-4a4a-9d20-d64af756303b,TANVEER UL ISLAM,https://play-lh.googleusercontent.com/a-/ALV-UjWkQ9SZ1q-rRBqMLY0V2bsVHwB-4nzp_r0D3UPfzN6vN3XRWtUU,UBL digital app has multidimensional features and very helpful .,5,0,3.37.1,2025-07-11 05:23:43,"Dear Tanveer, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:29:58,3.37.1
56821e98-8e9c-49b4-a0fb-3e66df36ef4f,Waqar Ali,https://play-lh.googleusercontent.com/a-/ALV-UjVDWp8XP_j9oSlDVP0wukmijBpslK0Vv54ktMAVFz4ONrlFtuF-,Excellent.,5,0,3.38.2,2025-07-11 04:08:30,"Dear Waqar, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:29:43,3.38.2
94c2b44b-4560-4380-b509-59e07115cbaf,Nasir,https://play-lh.googleusercontent.com/a/ACg8ocJRWFptbnV7W117lAqqZga8Po3AK1a0MPFpd63aTIdp08GyLA=mo,excellent 👍 👍👍 👍👍👍👍,5,0,3.38.2,2025-07-11 04:07:24,"Dear Nasir, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:29:11,3.38.2
7de06fed-16d9-46fb-b26c-0bd6a2ebda18,Irfan Atta,https://play-lh.googleusercontent.com/a/ACg8ocIosM5EeGhonyhQsAXJeCNx5useL4kT-iTB_OMRM2TiZfugUA=mo,good work but some currently creates problem,5,0,3.38.3,2025-07-11 02:20:33,"Dear Irfan, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:29:03,3.38.3
0cda8698-f3b2-4ace-9951-0fc6420bba8b,Adnan Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUSO3Rp_1IRMcuTPqForTB9WOTIMYgo1AxoKxOkvfqrCX4AwdM,it's very simple and very better app with other all banks I love ubl,5,0,3.38.3,2025-07-11 02:18:01,"Dear Adnan, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:28:53,3.38.3
a28ed75f-e482-4fb4-95e1-fda87e2b6690,Sami sherzaman,https://play-lh.googleusercontent.com/a-/ALV-UjWplSEQciVEKjfwSC6u1IC5pT7g0woYGKsSkUGf3p13Ugw3CVr2,excellent,5,0,3.38.2,2025-07-11 00:52:40,"Dear Sami, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:28:45,3.38.2
2f4712e2-d4cc-40e5-bf38-366785db47be,Nisar Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjWbHe7jctAmOZCiSsRkIP6HP5aVDsuBmdNBbYg98BseKrrw8UlZ,This is very good & easy aap,5,0,3.38.2,2025-07-11 00:10:14,"Dear Nisar, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:28:38,3.38.2
f64da437-f68e-4d41-bd6a-a11ef2b22881,Hamid Ali,https://play-lh.googleusercontent.com/a/ACg8ocLU3fn5g3vfYi80lfiuoOb6vyY0lJq3Y9ApBm08anzI7TNN1A=mo,👍,5,0,3.38.2,2025-07-11 00:01:01,"Dear Hamid, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:28:30,3.38.2
acbc0480-4fd9-4c78-9be7-e7e4301196ed,Rana Mubeen,https://play-lh.googleusercontent.com/a-/ALV-UjXYUWN6QKrGmyuNtQW7fdbV43Vc_AjZ-XL9V6V25_rQmT5Tnf8,good,5,0,3.38.3,2025-07-10 23:46:53,"Dear Rana, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:28:14,3.38.3
fcfa6a57-7753-4a18-a901-a9e27c1093f6,ANEES AHMAD,https://play-lh.googleusercontent.com/a-/ALV-UjU2OL6ZEDaxJKJ2w1TGpTEXF7jLqKUPX_NT8oOY6bXZOAIEMZ5d,Best App Amongst Other Local Banking App 🙌,5,0,3.38.2,2025-07-10 23:36:27,"Dear Anees, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:28:18,3.38.2
df763e1e-1992-40a3-82ba-69bce30e14ab,Raja Hanann,https://play-lh.googleusercontent.com/a/ACg8ocJsI6KebMvzL7X7kQHpKyt0ldJ5ob_tI3DXGi_QsqNaEOYM=mo,very fast and great service i am happy to use this app i like this app if you have 6 stars i am ready to give u 6,5,0,3.38.2,2025-07-10 22:33:37,"Dear Hanann, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:27:54,3.38.2
9903ea4a-14e8-4af1-8aea-fd14bbe170d9,Khurshid Akram Malik,https://play-lh.googleusercontent.com/a/ACg8ocIZd4f-pn7Rb_PY0qq7BeakVEqavqFUk4Zy0of18EGUYXbPdA=mo,exelent,5,0,3.38.2,2025-07-10 22:26:32,"Dear Khurshid, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-11 14:27:42,3.38.2
c6822a65-8e19-47e0-b768-32090b1c4065,noureen arif,https://play-lh.googleusercontent.com/a/ACg8ocL-cn-s9gQ8OSZeeys2Fn1NGfMdZRhY57K66ydNmeTc-EFhFQ=mo,face issue on create Raast id,1,0,3.38.2,2025-07-10 20:51:47,"Dear Noureen, we apologize for the inconvenience. Please be informed that if your Raast is already linked with another bank, it is necessary to delink it first. If you have already done so but are still experiencing an issue, kindly share a screenshot via inbox. To speak with a representative, please select the “Talk to an Agent” option.",2025-07-11 14:27:16,3.38.2
b891d5de-e2f1-4310-bb2e-12634c79400f,Kashif Bubber,https://play-lh.googleusercontent.com/a/ACg8ocKcw4NcGQK9cfYEvKOs6SQvAZFP8y7Wbe0yj9QVlTbVfZUtxA=mo,very good 😊,5,0,3.38.3,2025-07-10 17:13:53,"Dear Kashif, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 19:21:02,3.38.3
edddf308-1242-4f55-9f9f-c14f43a9f48a,Javed Jadran,https://play-lh.googleusercontent.com/a-/ALV-UjX9OztwFKGt37jtmbkbAOAZM6CffG_cALseFeQ3tOJBBU255vol,good 😊,5,0,3.38.2,2025-07-10 17:04:45,"Dear Javed, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 19:20:54,3.38.2
5e426170-8566-4ea9-a223-0b2d8f360221,Umair Azad,https://play-lh.googleusercontent.com/a-/ALV-UjXLei9pH0XRFEEH26JhpnVFcmZm-Md3v1OTkhEGauNevXAfiYbn,Great job,5,0,3.38.2,2025-07-10 16:42:42,"Dear Umair, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 19:20:48,3.38.2
ffffeea7-ef9c-47a5-a802-de3490759af0,sohail bhatti55,https://play-lh.googleusercontent.com/a/ACg8ocJSLkw24GXyke4HT8FVyCZ2WmW6DvaX6cZnpRGioCtUOcYW-g=mo,excellent performance 💯,5,0,3.38.1,2025-07-10 16:42:32,"Dear Sohail, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 19:20:41,3.38.1
a0b3746d-5ad8-4573-8e1c-6e40150d2367,world Zone,https://play-lh.googleusercontent.com/a-/ALV-UjXRlLSu0xFimJ9-C0rzMzFrBgrM1MoJLr1XLTzUIirkKxNdTLCp,overall good but never show fees when send amount to other bank so thats a bed for me i request you to add fee option when we send moeny to another bank,5,0,3.37.1,2025-07-10 16:36:46,"Dear Customer, thank you for your query. Please note that you can make transactions for fee vouchers through the UBL Digital App. However, your suggestion has been duly noted and will be reviewed by the concerned team.",2025-07-10 19:20:26,3.37.1
0183596b-acc1-4990-a1b6-184735d7660a,M.Nadeem Riaz,https://play-lh.googleusercontent.com/a-/ALV-UjUr8Ce87wQ4PC1IV4er4Lt1aMyannaxbLC7DUeuHzynHMaawG8,My best,5,0,3.38.1,2025-07-10 16:11:31,"Dear Nadeem, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.

",2025-07-10 19:18:01,3.38.1
af8f2d63-9769-4631-952d-75047cf71710,Zara Noor,https://play-lh.googleusercontent.com/a/ACg8ocJ8KxNURcPvF-A7oN1RDahuLIFh6ndlcsmzCafR9lydOy_qEg=mo,great app,5,0,3.38.2,2025-07-10 15:32:39,"Dear Zara, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.

",2025-07-10 19:17:50,3.38.2
153d8fc9-765f-46e7-802e-3a76524e16bf,sagheer mohsin,https://play-lh.googleusercontent.com/a-/ALV-UjVBy9jOs8_Kvzid3rDwaFoK2sZl3CSMb3S6KvU6TNY6PI-l7aQ,ubl digital app more expensive app,5,0,3.38.3,2025-07-10 14:20:26,"Dear Sageer, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.

",2025-07-10 19:17:42,3.38.3
c3ed9778-8696-4327-82a0-87cfa62bc417,Arsal Khan,https://play-lh.googleusercontent.com/a/ACg8ocLxl6TrWxzD5dled67iiVowW_ZZLuw6wW--ANEucOUaK7Raag=mo,smooth fast and active,5,0,3.38.1,2025-07-10 14:17:19,"Dear Arsal, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.

",2025-07-10 19:17:34,3.38.1
b8fdfe18-4af0-4c35-8734-eedfbca9b967,Iftikhar Siddiqui,https://play-lh.googleusercontent.com/a-/ALV-UjXMr8CJQwwnsfi5Upl2Czn7Aa31TgJsgBpxmMGqqrQPiIR3xOao,superb App Nice Working My Every Day transaction helpful App I Like It.,5,0,3.38.2,2025-07-10 13:58:43,"Dear Iftikhar, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:57:56,3.38.2
52c0e8e8-4d83-4773-8cee-d78f93b32c2c,Bubbloo,https://play-lh.googleusercontent.com/a-/ALV-UjVKWTcIp1KiILJs8zydPCPGvJu5WWX-aJXoLoGm5u1QCgg7yt0,everything is super but i don't like this updated program because I have not enough space . it should be updated from day to start.,5,0,3.34.2,2025-07-10 13:51:05,"Dear Customer, thank you for your feedback. We understand your concern about space and will share it with our team for future improvements.",2025-07-10 14:57:36,3.34.2
36140233-f398-4050-a4e2-8d7d843ddaf1,Mirza Usman,https://play-lh.googleusercontent.com/a/ACg8ocKYNtlCGUB9Zrep4oYGxfOKSlbxnXEmo7IdGOq1o4H06iFT468b=mo,Very good app,5,0,3.38.2,2025-07-10 13:22:11,"Dear Mirza, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:54:43,3.38.2
d6882dc9-ef91-4b53-b7a5-fc04398b3847,ImranAli,https://play-lh.googleusercontent.com/a-/ALV-UjXdnjYXhUAJbx93wPHefPXbXK6e-DK0N8TKnje6RzFkhD_N7LHL,Best application workings transfer mony aa,5,0,3.38.2,2025-07-10 13:22:04,"Dear Imran, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:54:35,3.38.2
a12baa35-5b5a-4ae2-88cf-2d96146015b4,Azhar Attari,https://play-lh.googleusercontent.com/a-/ALV-UjXV6ECAoE1Z6JHUMp6F9cy1zIGQRs6zpshIi46AXtXaLmy8B3t7,"Masha Allah, it is a great application.",5,0,3.38.2,2025-07-10 13:21:50,"Dear Azhar, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:54:29,3.38.2
fa316e3a-a449-4eaf-b11f-0aaac553c323,Afaq Mobile,https://play-lh.googleusercontent.com/a/ACg8ocKXMY9emacyJVw-fPelOcADPtMQIo38FZL7ZmT_iJmRS7-XUQ=mo,very good service,5,0,3.38.2,2025-07-10 13:09:38,"Dear Afaq, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:54:21,3.38.2
ec32383a-f8d4-454a-a930-86262339819e,Nadeem Mirza,https://play-lh.googleusercontent.com/a-/ALV-UjW8zaEySvFeSa511QvkVbmrY_Tsc91f0vwlcrVSL0XDZZkZ8EXG,BEST BANKING APPLICATION,5,0,3.38.2,2025-07-10 12:01:47,"Dear Nadeem, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:27:48,3.38.2
7e125d5c-b8a4-478f-8080-2dab0ce85c16,Zia Ul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUhlDcd0sr6ncu2fS5gc1bREnixa7-AFwiWY-gU4bLL8Vxheks,good 👍,5,0,,2025-07-10 11:38:02,"Dear Zia, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:27:37,
c9a3d4ce-e315-4935-84aa-b2fa0a940204,Asad Ullah,https://play-lh.googleusercontent.com/a/ACg8ocKEdvy4WPvLwSgkqHja-cGmA9iG6ih5-mVoM7_LAdWqZZgd3g=mo,very good app very fast,5,0,3.38.2,2025-07-10 11:16:07,"Dear Asad, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:26:49,3.38.2
0522c589-4175-4f35-8f98-18a20ffc82ae,Hamza Azam,https://play-lh.googleusercontent.com/a-/ALV-UjVWQcAwmLkPCskN53AndNJCj9xwarIRG5b9SCXbLsHiEaxlqSwn,Extremely good UI 👍,5,0,3.38.2,2025-07-10 10:03:43,"Dear Hamza, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:26:41,3.38.2
60bf609e-6b68-4fd1-baba-42544dfc8b4f,arshad ali,https://play-lh.googleusercontent.com/a-/ALV-UjU2J6ETfRhOur-OdjZHO2mLMek7IBGKiPrRT2dMimk_RhdLrdUy,good 👍,5,0,3.38.2,2025-07-10 10:03:06,"Dear Arshad, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:26:34,3.38.2
49544053-2386-4033-bb59-26d6f4e55240,Malik Waseem,https://play-lh.googleusercontent.com/a/ACg8ocKcYT41Q5zwZkaQg4u2Pj-geFOKgckm12D7oqkNiBf6rJrlVw=mo,ok,5,0,3.38.1,2025-07-10 08:16:04,"Dear Waseem, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:26:24,3.38.1
ecad1911-f7e4-41e5-b22a-2b506c0a61fd,Muhammad Bin Attique,https://play-lh.googleusercontent.com/a-/ALV-UjViQ2-esUZ18EqfXQJfJ7knziAwsxJceSMqvwoPeqG-QJEcr-O2CQ,Exceptional app with super friendly user interface. No one can provide this other than UBL.,5,0,3.38.1,2025-07-10 06:08:53,"Dear Attique, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:26:16,3.38.1
f687d066-d0d6-49a5-93a2-90752b1daac9,Kabir Sheikh,https://play-lh.googleusercontent.com/a-/ALV-UjW-INqdLhCPfnKd-GonCo9hOl-cowhGgkNWmzTGbWdjEXgpXQyD,"UBL Online Application System It's Amazing, Every Features Is Very Good & Very Easy...❤️💯❤️ Thanks Ubl For Your Good Service...✅👍👌",5,0,3.38.2,2025-07-10 03:40:49,"Dear Kabir, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:26:06,3.38.2
eb249382-2e53-4160-aa8a-131b8c8d2b1d,HUZAIFA SAIF,https://play-lh.googleusercontent.com/a-/ALV-UjVUVnU2qbl5tUeuFqFs5wLiheQhKKVQPno0Jtsrkm-G6vExDkc,outstanding service ui and ix design interface is mind blowing nano second fast service,5,0,3.38.2,2025-07-10 00:39:38,"Dear Huzaifa, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:25:55,3.38.2
2e04cf78-5bf9-4cc2-9d05-cadca0747130,Asif Khan,https://play-lh.googleusercontent.com/a-/ALV-UjXa8757hCnlM3HQGAygL_jKc_EvLEQ9Gi440UxuiCiay9IFu2cm,very good work always,5,0,3.38.2,2025-07-10 00:32:33,"Dear Asif, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:25:43,3.38.2
2b225037-69e9-45a9-877b-75c83dfae2f8,Abdullah Omer,https://play-lh.googleusercontent.com/a/ACg8ocJgRB0DHtHstdCh4s0S9hTUf_4JE9dep2OBYLcaMaTmpuSuXw=mo,absolutely marvellous aap,5,0,3.38.3,2025-07-09 23:50:09,"Dear Abdullah, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:25:24,3.38.3
750cc585-9431-480c-8362-04007c521ef0,Ashraf Wazir,https://play-lh.googleusercontent.com/a/ACg8ocI_8ymLdG3PPY9G-iR0u48vXJKPMC5dJZUmFv0FSe4Ey10eXg=mo,I found the app very helpful and productive,1,0,3.38.2,2025-07-09 23:07:43,"Dear Ashraf, thank you for the review. If you like our app, would you mind rating us 5 stars? That would be very encouraging for us.",2025-07-10 14:25:07,3.38.2
1334b0e4-3697-445c-ad61-7fb4c30e2b4a,Mehtab MaQsoodi,https://play-lh.googleusercontent.com/a/ACg8ocLiU37NBE7lwO7_SORImhEMMG1J2k3egBY8h24WkX7vkNSapQ=mo,Good Experience,5,0,3.38.2,2025-07-09 22:12:11,"Dear Mehtab, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:23:37,3.38.2
5bba5124-b55c-4df9-bda7-43492fa2d1eb,saeed Imran,https://play-lh.googleusercontent.com/a-/ALV-UjUVp6nIE0dNDaJh_zcuJTK9tyzHaKDYEBo2Gn5yXQErIn5op-o,Amazing app. digital banking at its best,5,0,3.38.1,2025-07-09 22:08:00,"Dear Saeed, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:23:18,3.38.1
6c3ddef7-762d-4154-ba6e-c2314eff4909,pakistan zendabad,https://play-lh.googleusercontent.com/a-/ALV-UjXb9FengKg3J2IWUqUeJ1_yYiXBO0u6P0ZlB3IjAGRlRTeAJAI,great app and good service,5,0,3.38.2,2025-07-09 20:57:11,"Dear Customer, thank you very much for taking the time to provide us with your valuable feedback & giving us 5 star ratings.",2025-07-10 14:23:09,3.38.2
